REF-AREA,TIME_PERIOD,MEASURE,SEX,AGE,UNIT,OBS_VALUE,AGE
PRT,2022,MPIPRESP,M,Total_16,CRUDE_RATE_CPAT,100,YToTal
PRT,2022,MPIPRESP,F,Total_16,CRUDE_RATE_CPAT,100,YToTal
PRT,2022,MPIPRESP,T,Total_16,CRUDE_RATE_CPAT,100,YToTal
PRT,2021,MPCBRESP,M,Total_16,CRUDE_RATE_CPAT,94.8,YToTal
PRT,2021,MPCBRESP,F,Total_16,CRUDE_RATE_CPAT,92.5,YToTal
PRT,2021,MPCBRESP,T,Total_16,CRUDE_RATE_CPAT,87.7,YToTal
PRT,2022,MPCBRESP,M,Total_16,CRUDE_RATE_CPAT,94.4,YToTal
PRT,2022,MPCBRESP,F,Total_16,CRUDE_RATE_CPAT,94.9,YToTal
PRT,2022,MPCBRESP,T,Total_16,CRUDE_RATE_CPAT,94.7,YToTal
PRT,2021,MPCBRESP,M,Total_16,CRUDE_SE_PE,0.49,YToTal
PRT,2021,MPCBRESP,F,Total_16,CRUDE_SE_PE,0.88,YToTal
PRT,2021,MPCBRESP,T,Total_16,CRUDE_SE_PE,0.68,YToTal
PRT,2022,MPCBRESP,M,Total_16,CRUDE_SE_PE,0.23,YToTal
PRT,2022,MPCBRESP,F,Total_16,CRUDE_SE_PE,0.22,YToTal
PRT,2022,MPCBRESP,T,Total_16,CRUDE_SE_PE,0.22,YToTal
PRT,2021,MPIPTIME,M,Total_16,CRUDE_RATE_CPAT,100,YToTal
PRT,2021,MPIPTIME,F,Total_16,CRUDE_RATE_CPAT,100,YToTal
PRT,2021,MPIPTIME,T,Total_16,CRUDE_RATE_CPAT,100,YToTal
PRT,2022,MPIPTIME,M,Total_16,CRUDE_RATE_CPAT,72.7,YToTal
PRT,2022,MPIPTIME,F,Total_16,CRUDE_RATE_CPAT,70,YToTal
PRT,2022,MPIPTIME,T,Total_16,CRUDE_RATE_CPAT,71.4,YToTal
PRT,2022,MPIPTIME,M,Total_16,CRUDE_SE_PE,0.47,YToTal
PRT,2022,MPIPTIME,F,Total_16,CRUDE_SE_PE,0.48,YToTal
PRT,2022,MPIPTIME,T,Total_16,CRUDE_SE_PE,0.46,YToTal
PRT,2021,MPCBTIME,M,Total_16,CRUDE_RATE_CPAT,92.2,YToTal
PRT,2021,MPCBTIME,F,Total_16,CRUDE_RATE_CPAT,81.1,YToTal
PRT,2021,MPCBTIME,T,Total_16,CRUDE_RATE_CPAT,87.7,YToTal
PRT,2022,MPCBTIME,M,Total_16,CRUDE_RATE_CPAT,86.1,YToTal
PRT,2022,MPCBTIME,F,Total_16,CRUDE_RATE_CPAT,89.8,YToTal
PRT,2022,MPCBTIME,T,Total_16,CRUDE_RATE_CPAT,88.4,YToTal
PRT,2021,MPCBTIME,M,Total_16,CRUDE_SE_PE,0.5,YToTal
PRT,2021,MPCBTIME,F,Total_16,CRUDE_SE_PE,1.12,YToTal
PRT,2021,MPCBTIME,T,Total_16,CRUDE_SE_PE,0.88,YToTal
PRT,2022,MPCBTIME,M,Total_16,CRUDE_SE_PE,0.35,YToTal
PRT,2022,MPCBTIME,F,Total_16,CRUDE_SE_PE,0.3,YToTal
PRT,2022,MPCBTIME,T,Total_16,CRUDE_SE_PE,0.32,YToTal
PRT,2021,MPIPEXPL,M,Total_16,CRUDE_RATE_CPAT,100,YToTal
PRT,2021,MPIPEXPL,F,Total_16,CRUDE_RATE_CPAT,83.3,YToTal
PRT,2021,MPIPEXPL,T,Total_16,CRUDE_RATE_CPAT,88.9,YToTal
PRT,2022,MPIPEXPL,M,Total_16,CRUDE_RATE_CPAT,83.3,YToTal
PRT,2022,MPIPEXPL,F,Total_16,CRUDE_RATE_CPAT,80,YToTal
PRT,2022,MPIPEXPL,T,Total_16,CRUDE_RATE_CPAT,97.5,YToTal
PRT,2021,MPIPEXPL,F,Total_16,CRUDE_SE_PE,0.41,YToTal
PRT,2021,MPIPEXPL,T,Total_16,CRUDE_SE_PE,0.33,YToTal
PRT,2022,MPIPEXPL,M,Total_16,CRUDE_SE_PE,0.39,YToTal
PRT,2022,MPIPEXPL,F,Total_16,CRUDE_SE_PE,0.42,YToTal
PRT,2022,MPIPEXPL,T,Total_16,CRUDE_SE_PE,0.2,YToTal
PRT,2021,MPCBEXPL,M,Total_16,CRUDE_RATE_CPAT,93.5,YToTal
PRT,2021,MPCBEXPL,F,Total_16,CRUDE_RATE_CPAT,94.3,YToTal
PRT,2021,MPCBEXPL,T,Total_16,CRUDE_RATE_CPAT,93.8,YToTal
PRT,2022,MPCBEXPL,M,Total_16,CRUDE_RATE_CPAT,83.3,YToTal
PRT,2022,MPCBEXPL,F,Total_16,CRUDE_RATE_CPAT,91.5,YToTal
PRT,2022,MPCBEXPL,T,Total_16,CRUDE_RATE_CPAT,84.4,YToTal
PRT,2021,MPCBEXPL,M,Total_16,CRUDE_SE_PE,0.5,YToTal
PRT,2021,MPCBEXPL,F,Total_16,CRUDE_SE_PE,0.88,YToTal
PRT,2021,MPCBEXPL,T,Total_16,CRUDE_SE_PE,0.68,YToTal
PRT,2022,MPCBEXPL,M,Total_16,CRUDE_SE_PE,0.38,YToTal
PRT,2022,MPCBEXPL,F,Total_16,CRUDE_SE_PE,0.28,YToTal
PRT,2022,MPCBEXPL,T,Total_16,CRUDE_SE_PE,0.32,YToTal
PRT,2021,MPIPINVO,M,Total_16,CRUDE_RATE_CPAT,100,YToTal
PRT,2021,MPIPINVO,F,Total_16,CRUDE_RATE_CPAT,100,YToTal
PRT,2021,MPIPINVO,T,Total_16,CRUDE_RATE_CPAT,100,YToTal
PRT,2022,MPIPINVO,M,Total_16,CRUDE_RATE_CPAT,75,YToTal
PRT,2022,MPIPINVO,F,Total_16,CRUDE_RATE_CPAT,88.9,YToTal
PRT,2022,MPIPINVO,T,Total_16,CRUDE_RATE_CPAT,81,YToTal
PRT,2022,MPIPINVO,M,Total_16,CRUDE_SE_PE,0.45,YToTal
PRT,2022,MPIPINVO,F,Total_16,CRUDE_SE_PE,0.33,YToTal
PRT,2022,MPIPINVO,T,Total_16,CRUDE_SE_PE,0.4,YToTal
PRT,2021,MPCBINVO,M,Total_16,CRUDE_RATE_CPAT,96.1,YToTal
PRT,2021,MPCBINVO,F,Total_16,CRUDE_RATE_CPAT,88.7,YToTal
PRT,2021,MPCBINVO,T,Total_16,CRUDE_RATE_CPAT,93.1,YToTal
PRT,2022,MPCBINVO,M,Total_16,CRUDE_RATE_CPAT,88.2,YToTal
PRT,2022,MPCBINVO,F,Total_16,CRUDE_RATE_CPAT,89.5,YToTal
PRT,2022,MPCBINVO,T,Total_16,CRUDE_RATE_CPAT,89,YToTal
PRT,2021,MPCBINVO,M,Total_16,CRUDE_SE_PE,0.73,YToTal
PRT,2021,MPCBINVO,F,Total_16,CRUDE_SE_PE,0.73,YToTal
PRT,2021,MPCBINVO,T,Total_16,CRUDE_SE_PE,0.73,YToTal
PRT,2022,MPCBINVO,M,Total_16,CRUDE_SE_PE,0.33,YToTal
PRT,2022,MPCBINVO,F,Total_16,CRUDE_SE_PE,0.31,YToTal
PRT,2022,MPCBINVO,T,Total_16,CRUDE_SE_PE,0.31,YToTal
